sentence_id	yes_no	aspect_sentiment	sentence	ner_tags	ner_mask
67e3e6be-6334-4e39-91cb-2fcbadb088ed#cbt_response_a:2	1	N neutral	pieni di grilli e lucciole	O O B O B	0 0 1 0 1
67e3e6be-6334-4e39-91cb-2fcbadb088ed#cbt_response_b:0	1	Y positive	ho pensato a quante cose belle ci sono al mondo	B I O O O O O O O O	1 1 0 1 1 0 0 1 0 1
67e3e6be-6334-4e39-91cb-2fcbadb088ed#cbt_response_b:0	0	Y negative	ho pensato a quante cose belle ci sono al mondo	O O O O O O O O O O	1 1 0 1 1 0 0 1 0 1
67e3e6be-6334-4e39-91cb-2fcbadb088ed#cbt_response_b:0	0	Y neutral	ho pensato a quante cose belle ci sono al mondo	O O O O O O O O O O	1 1 0 1 1 0 0 1 0 1
67e3e6be-6334-4e39-91cb-2fcbadb088ed#cbt_response_b:0	1	N positive	ho pensato a quante cose belle ci sono al mondo	O O O B I O O B O B	1 1 0 1 1 0 0 1 0 1
67e3e6be-6334-4e39-91cb-2fcbadb088ed#cbt_response_b:0	0	N negative	ho pensato a quante cose belle ci sono al mondo	O O O O O O O O O O	1 1 0 1 1 0 0 1 0 1
67e3e6be-6334-4e39-91cb-2fcbadb088ed#cbt_response_b:0	0	N neutral	ho pensato a quante cose belle ci sono al mondo	O O O O O O O O O O	1 1 0 1 1 0 0 1 0 1
67e3e6be-6334-4e39-91cb-2fcbadb088ed#cbt_response_c:0	0	Y positive	<number> stupore e meraviglia	O O O O	0 1 0 1
67e3e6be-6334-4e39-91cb-2fcbadb088ed#cbt_response_c:0	0	Y negative	<number> stupore e meraviglia	O O O O	0 1 0 1
67e3e6be-6334-4e39-91cb-2fcbadb088ed#cbt_response_c:0	0	Y neutral	<number> stupore e meraviglia	O O O O	0 1 0 1
67e3e6be-6334-4e39-91cb-2fcbadb088ed#cbt_response_c:0	1	N positive	<number> stupore e meraviglia	O B O B	0 1 0 1
67e3e6be-6334-4e39-91cb-2fcbadb088ed#cbt_response_c:0	0	N negative	<number> stupore e meraviglia	O O O O	0 1 0 1
67e3e6be-6334-4e39-91cb-2fcbadb088ed#cbt_response_c:0	0	N neutral	<number> stupore e meraviglia	O O O O	0 1 0 1
d859d79b-8fb9-42a5-9422-56082a213c14#initial_note:0	0	Y positive	con questo freddo e pioggia mi sono fatta <number> km per andare dai miei genitori con mio figlio	O O O O O O O O O O O O O O O O O O	0 0 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#initial_note:0	0	Y negative	con questo freddo e pioggia mi sono fatta <number> km per andare dai miei genitori con mio figlio	O O O O O O O O O O O O O O O O O O	0 0 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#initial_note:0	0	Y neutral	con questo freddo e pioggia mi sono fatta <number> km per andare dai miei genitori con mio figlio	O O O O O O O O O O O O O O O O O O	0 0 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#initial_note:0	0	N positive	con questo freddo e pioggia mi sono fatta <number> km per andare dai miei genitori con mio figlio	O O O O O O O O O O O O O O O O O O	0 0 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#initial_note:0	0	N negative	con questo freddo e pioggia mi sono fatta <number> km per andare dai miei genitori con mio figlio	O O O O O O O O O O O O O O O O O O	0 0 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#initial_note:0	1	N neutral	con questo freddo e pioggia mi sono fatta <number> km per andare dai miei genitori con mio figlio	O O O O B O B I O B O B O B I O B I	0 0 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#initial_note:1	1	Y positive	mi sento contenta	O B O	0 1 0
d859d79b-8fb9-42a5-9422-56082a213c14#initial_note:1	0	Y negative	mi sento contenta	O O O	0 1 0
d859d79b-8fb9-42a5-9422-56082a213c14#initial_note:1	0	Y neutral	mi sento contenta	O O O	0 1 0
d859d79b-8fb9-42a5-9422-56082a213c14#initial_note:1	0	N positive	mi sento contenta	O O O	0 1 0
d859d79b-8fb9-42a5-9422-56082a213c14#initial_note:1	0	N negative	mi sento contenta	O O O	0 1 0
d859d79b-8fb9-42a5-9422-56082a213c14#initial_note:1	0	N neutral	mi sento contenta	O O O	0 1 0
d859d79b-8fb9-42a5-9422-56082a213c14#initial_note:2	0	Y positive	anche se avevo paura che mi accadesse qualcosa con la macchina	O O O O O O O O O O O	0 0 1 0 0 0 1 0 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#initial_note:2	1	Y negative	anche se avevo paura che mi accadesse qualcosa con la macchina	O O B O O O O O O O O	0 0 1 0 0 0 1 0 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#initial_note:2	0	Y neutral	anche se avevo paura che mi accadesse qualcosa con la macchina	O O O O O O O O O O O	0 0 1 0 0 0 1 0 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#initial_note:2	0	N positive	anche se avevo paura che mi accadesse qualcosa con la macchina	O O O O O O O O O O O	0 0 1 0 0 0 1 0 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#initial_note:2	1	N negative	anche se avevo paura che mi accadesse qualcosa con la macchina	O O O O O O B O O B I	0 0 1 0 0 0 1 0 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#initial_note:2	0	N neutral	anche se avevo paura che mi accadesse qualcosa con la macchina	O O O O O O O O O O O	0 0 1 0 0 0 1 0 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_a:0	0	Y positive	si	O	0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_a:0	0	Y negative	si	O	0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_a:0	0	Y neutral	si	O	0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_a:0	0	N positive	si	O	0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_a:0	0	N negative	si	O	0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_a:0	0	N neutral	si	O	0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_a:1	0	Y positive	perché poi ho deciso di fare il centro anziché il gra	O O O O O O O O O O O	0 1 1 1 0 1 1 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_a:1	0	Y negative	perché poi ho deciso di fare il centro anziché il gra	O O O O O O O O O O O	0 1 1 1 0 1 1 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_a:1	0	Y neutral	perché poi ho deciso di fare il centro anziché il gra	O O O O O O O O O O O	0 1 1 1 0 1 1 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_a:1	0	N positive	perché poi ho deciso di fare il centro anziché il gra	O O O O O O O O O O O	0 1 1 1 0 1 1 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_a:1	0	N negative	perché poi ho deciso di fare il centro anziché il gra	O O O O O O O O O O O	0 1 1 1 0 1 1 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_a:1	1	N neutral	perché poi ho deciso di fare il centro anziché il gra	O B I I O B B I O B I	0 1 1 1 0 1 1 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_a:2	1	Y positive	mi sono sentita più tranquilla	O B I O O	0 1 1 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_a:2	0	Y negative	mi sono sentita più tranquilla	O O O O O	0 1 1 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_a:2	0	Y neutral	mi sono sentita più tranquilla	O O O O O	0 1 1 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_a:2	0	N positive	mi sono sentita più tranquilla	O O O O O	0 1 1 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_a:2	0	N negative	mi sono sentita più tranquilla	O O O O O	0 1 1 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_a:2	0	N neutral	mi sono sentita più tranquilla	O O O O O	0 1 1 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_b:0	0	Y positive	quando sono arrivata a casa di mia madre c erano tutti noi papà mia mamma e mia sorella	O O O O O O O O O O O O O O O O O O	1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_b:0	0	Y negative	quando sono arrivata a casa di mia madre c erano tutti noi papà mia mamma e mia sorella	O O O O O O O O O O O O O O O O O O	1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_b:0	0	Y neutral	quando sono arrivata a casa di mia madre c erano tutti noi papà mia mamma e mia sorella	O O O O O O O O O O O O O O O O O O	1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_b:0	0	N positive	quando sono arrivata a casa di mia madre c erano tutti noi papà mia mamma e mia sorella	O O O O O O O O O O O O O O O O O O	1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_b:0	0	N negative	quando sono arrivata a casa di mia madre c erano tutti noi papà mia mamma e mia sorella	O O O O O O O O O O O O O O O O O O	1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_b:0	1	N neutral	quando sono arrivata a casa di mia madre c erano tutti noi papà mia mamma e mia sorella	B I I O B O B I O B B I I B I O B I	1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_b:1	1	Y positive	pensano che a volte la tranquillità tra di noi aiuta anche i miei genitori a stare più felice e tranquilli	B O O O O O O O O B O O O O O O O O O O	1 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_b:1	0	Y negative	pensano che a volte la tranquillità tra di noi aiuta anche i miei genitori a stare più felice e tranquilli	O O O O O O O O O O O O O O O O O O O O	1 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_b:1	0	Y neutral	pensano che a volte la tranquillità tra di noi aiuta anche i miei genitori a stare più felice e tranquilli	O O O O O O O O O O O O O O O O O O O O	1 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_b:1	1	N positive	pensano che a volte la tranquillità tra di noi aiuta anche i miei genitori a stare più felice e tranquilli	O O O B O O O O O O O B I I O B O O O O	1 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_b:1	0	N negative	pensano che a volte la tranquillità tra di noi aiuta anche i miei genitori a stare più felice e tranquilli	O O O O O O O O O O O O O O O O O O O O	1 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_b:1	0	N neutral	pensano che a volte la tranquillità tra di noi aiuta anche i miei genitori a stare più felice e tranquilli	O O O O O O O O O O O O O O O O O O O O	1 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_c:0	0	Y positive	no non avevo sensazioni di panico	O O O O O O	0 1 1 0 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_c:0	0	Y negative	no non avevo sensazioni di panico	O O O O O O	0 1 1 0 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_c:0	0	Y neutral	no non avevo sensazioni di panico	O O O O O O	0 1 1 0 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_c:0	0	N positive	no non avevo sensazioni di panico	O O O O O O	0 1 1 0 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_c:0	0	N negative	no non avevo sensazioni di panico	O O O O O O	0 1 1 0 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_c:0	1	N neutral	no non avevo sensazioni di panico	O B I O O O	0 1 1 0 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_c:1	0	Y positive	ma vigile e prudente	O O O O	0 0 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_c:1	0	Y negative	ma vigile e prudente	O O O O	0 0 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_c:1	0	Y neutral	ma vigile e prudente	O O O O	0 0 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_c:1	0	N positive	ma vigile e prudente	O O O O	0 0 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_c:1	0	N negative	ma vigile e prudente	O O O O	0 0 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_c:1	0	N neutral	ma vigile e prudente	O O O O	0 0 0 0
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_c:2	0	Y positive	sono giorni che piove qui	O O O O O	0 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_c:2	0	Y negative	sono giorni che piove qui	O O O O O	0 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_c:2	0	Y neutral	sono giorni che piove qui	O O O O O	0 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_c:2	0	N positive	sono giorni che piove qui	O O O O O	0 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_c:2	0	N negative	sono giorni che piove qui	O O O O O	0 1 0 1 1
d859d79b-8fb9-42a5-9422-56082a213c14#cbt_response_c:2	1	N neutral	sono giorni che piove qui	O B O B I	0 1 0 1 1
4e412416-a8c9-427f-907e-a83eff2c0659#initial_note:0	0	Y positive	camminando per strada	O O O	1 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#initial_note:0	0	Y negative	camminando per strada	O O O	1 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#initial_note:0	0	Y neutral	camminando per strada	O O O	1 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#initial_note:0	0	N positive	camminando per strada	O O O	1 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#initial_note:0	0	N negative	camminando per strada	O O O	1 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#initial_note:0	1	N neutral	camminando per strada	B O B	1 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#initial_note:1	0	Y positive	si è fermata vicino a me una macchina era una persona che non vedevo da tempo e voleva salutarmi	O O O O O O O O O O O O O O O O O O O	0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 1 0 1 1
4e412416-a8c9-427f-907e-a83eff2c0659#initial_note:1	0	Y negative	si è fermata vicino a me una macchina era una persona che non vedevo da tempo e voleva salutarmi	O O O O O O O O O O O O O O O O O O O	0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 1 0 1 1
4e412416-a8c9-427f-907e-a83eff2c0659#initial_note:1	0	Y neutral	si è fermata vicino a me una macchina era una persona che non vedevo da tempo e voleva salutarmi	O O O O O O O O O O O O O O O O O O O	0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 1 0 1 1
4e412416-a8c9-427f-907e-a83eff2c0659#initial_note:1	0	N positive	si è fermata vicino a me una macchina era una persona che non vedevo da tempo e voleva salutarmi	O O O O O O O O O O O O O O O O O O O	0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 1 0 1 1
4e412416-a8c9-427f-907e-a83eff2c0659#initial_note:1	0	N negative	si è fermata vicino a me una macchina era una persona che non vedevo da tempo e voleva salutarmi	O O O O O O O O O O O O O O O O O O O	0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 1 0 1 1
4e412416-a8c9-427f-907e-a83eff2c0659#initial_note:1	1	N neutral	si è fermata vicino a me una macchina era una persona che non vedevo da tempo e voleva salutarmi	O B I O O O B I O B I O B I O B O B I	0 1 1 0 0 0 1 1 0 1 1 0 1 1 0 1 0 1 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_a:0	0	Y positive	questa mattina per strada	O O O O	1 1 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_a:0	0	Y negative	questa mattina per strada	O O O O	1 1 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_a:0	0	Y neutral	questa mattina per strada	O O O O	1 1 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_a:0	0	N positive	questa mattina per strada	O O O O	1 1 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_a:0	0	N negative	questa mattina per strada	O O O O	1 1 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_a:0	1	N neutral	questa mattina per strada	B I O B	1 1 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_a:1	0	Y positive	ero a piedi	O O O	0 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_a:1	0	Y negative	ero a piedi	O O O	0 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_a:1	0	Y neutral	ero a piedi	O O O	0 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_a:1	0	N positive	ero a piedi	O O O	0 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_a:1	0	N negative	ero a piedi	O O O	0 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_a:1	1	N neutral	ero a piedi	O O B	0 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_a:2	0	Y positive	ed andavo al lavoro	O O O O	0 1 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_a:2	0	Y negative	ed andavo al lavoro	O O O O	0 1 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_a:2	0	Y neutral	ed andavo al lavoro	O O O O	0 1 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_a:2	0	N positive	ed andavo al lavoro	O O O O	0 1 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_a:2	0	N negative	ed andavo al lavoro	O O O O	0 1 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_a:2	1	N neutral	ed andavo al lavoro	O B O B	0 1 0 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_b:0	0	Y positive	se fossi stata in macchina non avrei avuto l occasione di quel gradito saluto	O O O O O O O O O O O O O O	0 0 0 0 1 1 1 1 1 1 0 1 1 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_b:0	0	Y negative	se fossi stata in macchina non avrei avuto l occasione di quel gradito saluto	O O O O O O O O O O O O O O	0 0 0 0 1 1 1 1 1 1 0 1 1 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_b:0	0	Y neutral	se fossi stata in macchina non avrei avuto l occasione di quel gradito saluto	O O O O O O O O O O O O O O	0 0 0 0 1 1 1 1 1 1 0 1 1 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_b:0	0	N positive	se fossi stata in macchina non avrei avuto l occasione di quel gradito saluto	O O O O O O O O O O O O O O	0 0 0 0 1 1 1 1 1 1 0 1 1 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_b:0	0	N negative	se fossi stata in macchina non avrei avuto l occasione di quel gradito saluto	O O O O O O O O O O O O O O	0 0 0 0 1 1 1 1 1 1 0 1 1 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_b:0	1	N neutral	se fossi stata in macchina non avrei avuto l occasione di quel gradito saluto	O O O O B B I I B I O B I I	0 0 0 0 1 1 1 1 1 1 0 1 1 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_c:0	0	Y positive	dopo ho continuato per la mia strada	O O O O O O O	0 1 1 0 1 1 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_c:0	0	Y negative	dopo ho continuato per la mia strada	O O O O O O O	0 1 1 0 1 1 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_c:0	0	Y neutral	dopo ho continuato per la mia strada	O O O O O O O	0 1 1 0 1 1 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_c:0	0	N positive	dopo ho continuato per la mia strada	O O O O O O O	0 1 1 0 1 1 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_c:0	0	N negative	dopo ho continuato per la mia strada	O O O O O O O	0 1 1 0 1 1 1
4e412416-a8c9-427f-907e-a83eff2c0659#cbt_response_c:0	1	N neutral	dopo ho continuato per la mia strada	O B I O B I I	0 1 1 0 1 1 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#initial_note:0	0	Y positive	sotto la finestra dove lavoro	O O O O O	0 1 1 0 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#initial_note:0	0	Y negative	sotto la finestra dove lavoro	O O O O O	0 1 1 0 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#initial_note:0	0	Y neutral	sotto la finestra dove lavoro	O O O O O	0 1 1 0 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#initial_note:0	0	N positive	sotto la finestra dove lavoro	O O O O O	0 1 1 0 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#initial_note:0	0	N negative	sotto la finestra dove lavoro	O O O O O	0 1 1 0 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#initial_note:0	1	N neutral	sotto la finestra dove lavoro	O B I O B	0 1 1 0 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#initial_note:1	0	Y positive	una persona con un tono di voce piuttosto acuto parla da un po di tempo con altre persone	O O O O O O O O O O O O O O O O O O	1 1 0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#initial_note:1	0	Y negative	una persona con un tono di voce piuttosto acuto parla da un po di tempo con altre persone	O O O O O O O O O O O O O O O O O O	1 1 0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#initial_note:1	0	Y neutral	una persona con un tono di voce piuttosto acuto parla da un po di tempo con altre persone	O O O O O O O O O O O O O O O O O O	1 1 0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#initial_note:1	0	N positive	una persona con un tono di voce piuttosto acuto parla da un po di tempo con altre persone	O O O O O O O O O O O O O O O O O O	1 1 0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#initial_note:1	0	N negative	una persona con un tono di voce piuttosto acuto parla da un po di tempo con altre persone	O O O O O O O O O O O O O O O O O O	1 1 0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#initial_note:1	1	N neutral	una persona con un tono di voce piuttosto acuto parla da un po di tempo con altre persone	B I O B I O B O O B O B I O B O O B	1 1 0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#initial_note:2	0	Y positive	ciò mi sta dando fastidio	O O O O O	0 0 1 1 0
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#initial_note:2	1	Y negative	ciò mi sta dando fastidio	O O O B O	0 0 1 1 0
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#initial_note:2	0	Y neutral	ciò mi sta dando fastidio	O O O O O	0 0 1 1 0
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#initial_note:2	0	N positive	ciò mi sta dando fastidio	O O O O O	0 0 1 1 0
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#initial_note:2	1	N negative	ciò mi sta dando fastidio	O O B O O	0 0 1 1 0
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#initial_note:2	0	N neutral	ciò mi sta dando fastidio	O O O O O	0 0 1 1 0
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#cbt_response_a:0	0	Y positive	a casa	O O	0 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#cbt_response_a:0	0	Y negative	a casa	O O	0 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#cbt_response_a:0	0	Y neutral	a casa	O O	0 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#cbt_response_a:0	0	N positive	a casa	O O	0 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#cbt_response_a:0	0	N negative	a casa	O O	0 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#cbt_response_a:0	1	N neutral	a casa	O B	0 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#cbt_response_a:1	0	Y positive	e sta succedendo adesso	O O O O	0 1 1 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#cbt_response_a:1	0	Y negative	e sta succedendo adesso	O O O O	0 1 1 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#cbt_response_a:1	0	Y neutral	e sta succedendo adesso	O O O O	0 1 1 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#cbt_response_a:1	0	N positive	e sta succedendo adesso	O O O O	0 1 1 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#cbt_response_a:1	0	N negative	e sta succedendo adesso	O O O O	0 1 1 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#cbt_response_a:1	1	N neutral	e sta succedendo adesso	O B B I	0 1 1 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#cbt_response_b:0	0	Y positive	la speranza che la persona finisca presto la sua discussione	O O O O O O O O O O	1 1 0 1 1 1 1 1 1 1
925364ec-07b5-43a2-ae6e-f6ce7c10b24a#cbt_response_b:0	0	Y negative	la speranza che la persona finisca presto la sua discussione	O O O O O O O O O O	1 1 0 1 1 1 1 1 1 1
